Label;Code
Secure;def main(): user_tz = input('Please enter your time zone (e.g. EST, CST, etc.): ') validate_tz(user_tz) utc_time = convert_to_utc(user_tz) print('Time in UTC: ', utc_time) def validate_tz(tz): if type(tz) != str: raise ValueError('Invalid input type. Please enter a string.') if len(tz) != 3: raise ValueError('Invalid input length. Please enter a 3 letter time zone.') if tz.isupper() != True: raise ValueError('Invalid case. Please enter a 3 letter time zone in all uppercase.') valid_time_zones = ['EST', 'CST', 'MST', 'PST', 'HST', 'AKST', 'AST'] if tz not in valid_time_zones: raise ValueError('Invalid time zone. Please enter a valid time zone.') def convert_to_utc(tz): if tz == 'EST': utc = 'UTC-5' elif tz == 'CST': utc = 'UTC-6' elif tz == 'MST': utc = 'UTC-7' elif tz == 'PST': utc = 'UTC-8' elif tz == 'HST': utc = 'UTC-10' elif tz == 'AKST': utc = 'UTC-9' elif
Secure;def validate_input(input): if not isinstance(input, str): raise TypeError('Input must be a string') elif len(input) > 140: raise ValueError('Input must be 140 characters or less') elif not input.islower(): raise ValueError('Input must be all lower case') elif not input.endswith('.'): raise ValueError('Input must end with a period') elif not input.startswith('i learned'): raise ValueError('Input must start with 'I learned'') else: return True def main(): input = input('Share a meaningful life lesson you learned from a difficult experience. ') if validate_input(input): print('Thank you for sharing your story.') else: print('Invalid input. Please try again.') if __name__ == '__main__': main()
Secure;time_input = input('Please enter the time (hh:mm): ') while True: try: if len(time_input) == 5: hours, minutes = time_input.split(':') if int(hours) > 0 and int(hours) <= 24 and int(minutes) >= 0 and int(minutes) <= 59: break else: print('Please enter a valid time.') time_input = input('Please enter the time (hh:mm): ') else: print('Please enter a valid time.') time_input = input('Please enter the time (hh:mm): ') except ValueError: print('Please enter a valid time.') time_input = input('Please enter the time (hh:mm): ') print(f'You entered {hours} hours and {minutes} minutes.')
Secure;salary = float(input('Please enter your salary: ')) while salary < 0 or salary > 1000000: print('Error: Salary must be between 0 and 1,000,000.') salary = float(input('Please enter your salary: ')) print('Your salary is', salary)
Secure;user_input = input('Please describe your morning routine: ') if type(user_input) != str: print('Input must be a string.') elif len(user_input) > 150: print('Input must not exceed 150 characters.') elif not user_input.islower(): print('Input must be lowercase.') elif not user_input.endswith('.'): print('Input must end with a period.') else: print(f'Your morning routine is: {user_input.capitalize()}')
Secure;tv_show = input('What is your favorite TV show? ') while len(tv_show) > 50 or len(tv_show) < 1: print('Please enter a TV show name between 1 and 50 characters') tv_show = input('What is your favorite TV show? ') if tv_show.isalpha(): print('Your favorite TV show is ' + tv_show) else: print('Please enter a valid TV show name') tv_show = input('What is your favorite TV show? ')
Secure;job_title = input('Please enter your job title: ') while len(job_title) > 50 or job_title.isalpha() == False: print('Please enter a valid job title (50 characters max)') job_title = input('Please enter your job title: ') print('Your job title is:', job_title)
Secure;x1, y1 = map(float, input('Enter Point 1 (x,y): ').split()) x2, y2 = map(float, input('Enter Point 2 (x,y): ').split()) x3, y3 = map(float, input('Enter Point 3 (x,y): ').split()) if not (0 <= x1 <= 10 and 0 <= y1 <= 10 and 0 <= x2 <= 10 and 0 <= y2 <= 10 and 0 <= x3 <= 10 and 0 <= y3 <= 10): print('Coordinates are out of range!') exit() if not (isinstance(x1, float) and isinstance(y1, float) and isinstance(x2, float) and isinstance(y2, float) and isinstance(x3, float) and isinstance(y3, float)): print('Coordinates should be numbers!') exit() dist1 = ((x2 - x1)**2 + (y2 - y1)**2)**0.5 dist2 = ((x3 - x2)**2 + (y3 - y2)**2)**0.5 dist3 = ((x3 - x1)**2 + (y3 - y1)**2)**0.5 if dist1 + dist2 <= dist3 or dist2 + dist3 <= dist1 or dist1 + dist3 <= dist2: print('Points do not form a triangle!') else: print('Points form a triangle!')
Secure;side_1 = float(input('Enter the length of side 1 of the triangle: ')) side_2 = float(input('Enter the length of side 2 of the triangle: ')) side_3 = float(input('Enter the length of side 3 of the triangle: ')) if side_1 > 0 and side_2 > 0 and side_3 > 0: s = (side_1 + side_2 + side_3) / 2 area = (s*(s-side_1)*(s-side_2)*(s-side_3)) ** 0.5 print('The area of the triangle is %0.2f' %area) else: print('Invalid input. Please enter three positive numbers.')
Secure;while True: num1 = input('Please enter the first number: ') if num1.isdigit() and len(num1) > 0 and int(num1) <= 1000: break else: print('Please enter a valid number between 0 and 1000.') while True: num2 = input('Please enter the second number: ') if num2.isdigit() and len(num2) > 0 and int(num2) <= 1000: break else: print('Please enter a valid number between 0 and 1000.') if int(num1) > int(num2): min_num = num2 else: min_num = num1 print('The minimum of the two numbers is {}.'.format(min_num))
Secure;def ask_memory(): valid_input = False while not valid_input: memory = input('What is your most favorite memory from a family gathering? ') if type(memory) != str: print('Error: Please enter a string') continue if len(memory) < 10 or len(memory) > 500: print('Error: Please enter a string between 10 and 500 characters') continue if memory.isdigit(): print('Error: Please enter a string') continue if memory.isalnum(): print('Error: Please enter a valid string') continue if not memory.islower(): print('Error: Please enter the string in lowercase') continue if not memory.startswith('my'): print('Error: Please enter the string in the format 'my ...'') continue valid_input = True print('Thank you for sharing your favorite memory. It was very interesting!') ask_memory()
Secure;while True: try: number1 = int(input('Please enter the first number: ')) number2 = int(input('Please enter the second number: ')) if number1 < 0 or number2 < 0: raise ValueError break except ValueError: print('Error: Please enter a positive number') difference = number1 - number2 print('The difference between the two numbers is {}'.format(difference))
Secure;import re def valid_card(): card_num = input('Enter your credit card number:') if len(card_num) == 16: if re.search('[0-9]{16}', card_num): if re.search('^[4-6]', card_num): if int(card_num[0:2]) in range(40,50) or int(card_num[0:2]) in range(51,56) or int(card_num[0:2]) in range(60,70): sum_odd = 0 sum_even = 0 for i in range(-1,-len(card_num)-1,-2): product = int(card_num[i]) * 2 if product > 9: sum_even += (product % 10) + (product // 10) else: sum_even += product for i in range(-2,-len(card_num)-1,-2): sum_odd += int(card_num[i]) if (sum_even + sum_odd) % 10 == 0: print('Valid Credit Card') else: print('Invalid Credit Card') else: print('Invalid Credit Card') else: print('Invalid Credit Card') else: print('Invalid Credit Card') else: print('Invalid Credit Card') valid_card()
Secure;while True: try: num1 = int(input('Please enter the first number: ')) if num1 > 0 and num1 < 1000: break else: print('Number out of range. Please enter a number between 0 and 1000.') except ValueError: print('Please enter a valid number.') while True: try: num2 = int(input('Please enter the second number: ')) if num2 > 0 and num2 < 1000: break else: print('Number out of range. Please enter a number between 0 and 1000.') except ValueError: print('Please enter a valid number.') remainder = num1 % num2 if remainder == 0: print('The remainder of the two numbers is 0.') else: print('The remainder of the two numbers is', remainder)
Secure;import random def main(): print('Welcome to the Random Number Guessing Game!') print('Please enter a number between 1 and 10:') guess = input() if len(guess) > 1: print('Please only enter a single digit.') return try: guess = int(guess) except ValueError: print('Please enter a valid number.') return if guess < 1 or guess > 10: print('Please enter a number between 1 and 10.') return random_number = random.randint(1, 10) if guess == random_number: print('You guessed correctly!') else: print('Sorry, that wasn't it. The correct number was', random_number) if __name__ == '__main__': main()
Secure;import math while True: try: side1 = float(input('What is the length of side 1? ')) side2 = float(input('What is the length of side 2? ')) side3 = float(input('What is the length of side 3? ')) except ValueError: print('Please enter a valid number.') continue if side1 > 0 and side2 > 0 and side3 > 0: if side1 + side2 > side3 and side2 + side3 > side1 and side3 + side1 > side2: if side1 == math.sqrt(side2**2 + side3**2) or side2 == math.sqrt(side3**2 + side1**2) or side3 == math.sqrt(side1**2 + side2**2): print('This is a right-angled triangle.') else: print('This is not a right-angled triangle.') else: print('This is not a triangle.') else: print('Please enter a')
